scene,Center_x,Center_y,patch,patch_cal,patch_rgb_vv,patch_rgb_vh,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,Center_longitude,Center_latitude,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,MMSI,Nav_Status,Rot,Sog,AIS_Longitude,AIS_Latitude,Projected_Latitude,Projected_Longitude,Cog,True_Head,AIS_Length,AIS_Width,Draught,Name,Ship_Type,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,29333,10447,Cargo_x29333_y10447.tif,Cargo_x29333_y10447.tif,Cargo_x29333_y10447_vv.tif,Cargo_x29333_y10447_vh.tif,Cargo,29342,10446,29326,10449,29365,10479,29301,10415,73,1.216559e+02,3.135839e+01,1.148042e+02,7.938034e+01,38.590241,NaN,5790521.049070,412550160,0,0,60,121.653488,31.355877,31.357311,121.653344,2990.00, 0.00,84,14,49,DONG YUE 001,70,84.000000,14.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,29692,10363,Pilot Vessel_x29692_y10363.tif,Pilot Vessel_x29692_y10363.tif,Pilot Vessel_x29692_y10363_vv.tif,Pilot Vessel_x29692_y10363_vh.tif,Pilot Vessel,29702,10362,29680,10366,29736,10407,29648,10319,99,1.216720e+02,3.135014e+01,1.139804e+02,7.969515e+01,38.671998,NaN,5796100.330800,413376730,0,128,117,121.669540,31.346542,31.349437,121.669068,2998.00,511.00,107,17,300,HUGANGYIN11,50,107.000000,17.000000,Pilot Vessel,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,29850,10413,Cargo_x29850_y10413.tif,Cargo_x29850_y10413.tif,Cargo_x29850_y10413_vv.tif,Cargo_x29850_y10413_vh.tif,Cargo,29852,10410,29849,10418,29866,10429,29834,10397,111,1.216768e+02,3.135728e+01,1.640232e+02,2.055605e+01,38.707786,NaN,5798555.836408,413371190,1,0,1,121.677269,31.359882,31.359877,121.677273,214.00,328.00,88,15,41,PU HAI 216,70,88.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,32545,9811,Cargo_x32545_y9811.tif,Cargo_x32545_y9811.tif,Cargo_x32545_y9811_vv.tif,Cargo_x32545_y9811_vh.tif,Cargo,32558,9810,32529,9814,32603,9869,32487,9753,119,1.217956e+02,3.129864e+01,1.074801e+02,8.214669e+01,39.306360,NaN,5840439.302317,412554320,0,128,98,121.793549,31.295153,31.297834,121.793257,2924.00,295.00,140,20,780,XIN RI 9,70,140.000000,20.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,32112,9086,Cargo_x32112_y9086.tif,Cargo_x32112_y9086.tif,Cargo_x32112_y9086_vv.tif,Cargo_x32112_y9086_vh.tif,Cargo,32112,9083,32112,9089,32124,9098,32100,9074,83,1.217981e+02,3.120633e+01,1.697680e+02,0,39.212744,NaN,5833709.973657,413763655,0,204,0,121.799126,31.207539,31.207539,121.799126,425.00,511.00,69,13,48,XIANG YANG 3 HAO,70,69.000000,13.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,32508,9221,Cargo_x32508_y9221.tif,Cargo_x32508_y9221.tif,Cargo_x32508_y9221_vv.tif,Cargo_x32508_y9221_vh.tif,Cargo,32513,9220,32502,9225,32530,9243,32486,9199,80,1.218096e+02,3.122537e+01,1.397550e+02,6.555605e+01,39.299511,NaN,5839864.278852,413465000,0,0,101,121.807182,31.222651,31.224452,121.806852,3168.00,511.00,96,16,0,sheng zhou 8,70,97.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,32536,9174,Cargo_x32536_y9174.tif,Cargo_x32536_y9174.tif,Cargo_x32536_y9174_vv.tif,Cargo_x32536_y9174_vh.tif,Cargo,32544,9171,32529,9179,32566,9204,32506,9144,124,1.218119e+02,3.121971e+01,1.435574e+02,6.192751e+01,39.305769,NaN,5840299.431744,273324700,0,0,82,121.809303,31.217466,31.218828,121.809040,3194.00,318.00,139,16,40,KAPITAN SOSENKOV,70,139.960000,16.650000,General Cargo,4978,5885
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,32644,9127,Tanker_x32644_y9127.tif,Tanker_x32644_y9127.tif,Tanker_x32644_y9127_vv.tif,Tanker_x32644_y9127_vh.tif,Tanker,32650,9125,32640,9130,32664,9147,32624,9107,78,1.218172e+02,3.121453e+01,1.420643e+02,6.343495e+01,39.329615,NaN,5841977.878616,371308000,0,0,80,121.814934,31.211817,31.213314,121.814619,3160.00,118.00,88,13,50,IRISIANA,83,88.300000,13.000000,Chemical Tanker,2559,3237
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,33225,8887,Tanker_x33225_y8887.tif,Tanker_x33225_y8887.tif,Tanker_x33225_y8887_vv.tif,Tanker_x33225_y8887_vh.tif,Tanker,33232,8886,33216,8890,33257,8919,33193,8855,80,1.218456e+02,3.118822e+01,1.233640e+02,7.596376e+01,39.457868,NaN,5851007.301136,355047000,0,0,115,121.843903,31.184401,31.186758,121.843191,3160.00,315.00,113,18,67,TRADEWIND SUN,80,95.000000,15.960000,LPG Tanker,3591,3752
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,34518,8513,Tanker_x34518_y8513.tif,Tanker_x34518_y8513.tif,Tanker_x34518_y8513_vv.tif,Tanker_x34518_y8513_vh.tif,Tanker,34525,8512,34509,8516,34550,8545,34486,8481,80,1.219041e+02,3.114943e+01,1.238414e+02,7.596376e+01,39.738539,NaN,5871102.040068,413445930,0,0,104,121.901634,31.146259,31.148592,121.901201,3077.00,305.00,99,15,56,GuoYang118,80,100.000000,15.000000,Tanker,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,34692,8484,Cargo_x34692_y8484.tif,Cargo_x34692_y8484.tif,Cargo_x34692_y8484_vv.tif,Cargo_x34692_y8484_vh.tif,Cargo,34699,8483,34682,8487,34726,8518,34658,8450,82,1.219114e+02,3.114684e+01,1.221103e+02,7.675948e+01,39.775656,NaN,5873806.204472,413350920,0,0,81,121.909286,31.143915,31.145398,121.909389,3084.00,191.00,0,0,59,xunwu3,70,98.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,34923,8389,Cargo_x34923_y8389.tif,Cargo_x34923_y8389.tif,Cargo_x34923_y8389_vv.tif,Cargo_x34923_y8389_vh.tif,Cargo,34934,8388,34910,8393,34971,8437,34875,8341,111,1.219225e+02,3.113640e+01,1.186699e+02,7.823171e+01,39.825053,NaN,5877396.215835,671671000,0,128,88,121.920189,31.133318,31.135546,121.919720,3019.00,511.00,131,0,49,JIN ZHAO 11,70,131.320000,18.040000,General Cargo,6507,10200
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,32945,9741,Cargo_x32945_y9741.tif,Cargo_x32945_y9741.tif,Cargo_x32945_y9741_vv.tif,Cargo_x32945_y9741_vh.tif,Cargo,32963,9740,32929,9744,33013,9809,32877,9673,136,1.218127e+02,3.129232e+01,1.039027e+02,8.329016e+01,39.394457,NaN,5846655.772211,413358180,0,0,93,121.811600,31.288700,31.291351,121.810962,2933.00,292.00,161,25,105,XING HANG 669,70,161.000000,25.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,33242,9686,Cargo_x33242_y9686.tif,Cargo_x33242_y9686.tif,Cargo_x33242_y9686_vv.tif,Cargo_x33242_y9686_vh.tif,Cargo,33268,9683,33208,9692,33362,9806,33122,9566,253,1.218254e+02,3.128725e+01,1.095071e+02,8.146923e+01,39.459874,NaN,5851271.501107,432855000,0,0,97,121.823700,31.283661,31.286393,121.823180,2928.00,293.00,290,45,103,TAHAROA DESTINY,70,290.400000,45.000000,Ore Carrier,90267,176594
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,33397,9795,Other Type_x33397_y9795.tif,Other Type_x33397_y9795.tif,Other Type_x33397_y9795_vv.tif,Other Type_x33397_y9795_vh.tif,Other Type,33397,9794,33397,9797,33403,9801,33391,9789,42,1.218285e+02,3.130166e+01,1.698040e+02,0,39.493717,NaN,5853680.383191,413451230,0,0,1,121.829597,31.299801,31.299771,121.829604,1088.00,511.00,40,13,0,ZHE PU GONG 18,90,40.000000,13.000000,Other,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,33462,9652,Dredging_x33462_y9652.tif,Dredging_x33462_y9652.tif,Dredging_x33462_y9652_vv.tif,Dredging_x33462_y9652_vh.tif,Dredging,33474,9651,33449,9654,33512,9702,33412,9602,100,1.218347e+02,3.128433e+01,1.043297e+02,8.315723e+01,39.508317,NaN,5854690.559548,413040180,1,4,1,121.833527,31.284611,31.284535,121.833454,782.00,343.00,102,16,42,CHANG JIANG KOU BO 2,33,101.740000,16.000000,Motor Hopper,6068,10764
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,33686,9613,Dredging_x33686_y9613.tif,Dredging_x33686_y9613.tif,Dredging_x33686_y9613_vv.tif,Dredging_x33686_y9613_vh.tif,Dredging,33708,9609,33660,9618,33782,9709,33590,9517,216,1.218442e+02,3.128082e+01,1.153032e+02,7.938034e+01,39.557650,NaN,5858171.782689,412045170,1,0,1,121.846008,31.282089,31.282127,121.846024,2861.00, 4.00,173,26,88,XIN HAI JING,33,173.160000,26.670000,Trailing Suction Hopper Dredger,15907,13679
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,34356,9511,Cargo_x34356_y9511.tif,Cargo_x34356_y9511.tif,Cargo_x34356_y9511_vv.tif,Cargo_x34356_y9511_vh.tif,Cargo,34389,9508,34321,9516,34492,9647,34220,9375,269,1.218721e+02,3.127206e+01,1.042870e+02,8.329016e+01,39.701894,NaN,5868584.369761,477806000,0,0,98,121.870033,31.268450,31.271433,121.869405,2867.00,289.00,277,40,140,OOCL SAN FRANCISCO,70,277.330000,39.990000,Container Ship,66677,67286
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,35698,9378,Tanker_x35698_y9378.tif,Tanker_x35698_y9378.tif,Tanker_x35698_y9378_vv.tif,Tanker_x35698_y9378_vh.tif,Tanker,35714,9377,35676,9380,35774,9454,35622,9302,143,1.219258e+02,3.126330e+01,9.680557e+01,8.548601e+01,39.987988,NaN,5889440.626254,403508001,0,0,102,121.923286,31.259550,31.262743,121.923275,2800.00,279.00,183,32,99,NCC DAMMAM,80,183.210000,32.230000,Oil/Chemical Tanker,29575,45965
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36129,9333,Cargo_x36129_y9333.tif,Cargo_x36129_y9333.tif,Cargo_x36129_y9333_vv.tif,Cargo_x36129_y9333_vh.tif,Cargo,36163,9330,36083,9338,36289,9493,35969,9173,309,1.219431e+02,3.126020e+01,1.009694e+02,8.428941e+01,40.079875,NaN,5896138.872565,477282900,0,0,110,121.941582,31.256083,31.259721,121.940604,2780.00,282.00,336,45,150,XIN SHANGHAI,71,336.700000,45.640000,Container Ship,108069,111889
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36295,9398,Dredging_x36295_y9398.tif,Dredging_x36295_y9398.tif,Dredging_x36295_y9398_vv.tif,Dredging_x36295_y9398_vh.tif,Dredging,36307,9396,36281,9401,36347,9450,36243,9346,117,1.219477e+02,3.126920e+01,1.164657e+02,7.911447e+01,40.115090,NaN,5898718.707571,413363180,3,0,14,121.949677,31.268791,31.268692,121.949590,1289.00,122.00,135,27,88,GANGJUN 6           ,33,135.000000,27.000000,Trailing Suction Hopper Dredger,13551,18514
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36627,9287,Cargo_x36627_y9287.tif,Cargo_x36627_y9287.tif,Cargo_x36627_y9287_vv.tif,Cargo_x36627_y9287_vh.tif,Cargo,36661,9285,36591,9291,36767,9427,36487,9147,266,1.219630e+02,3.125737e+01,9.816689e+01,8.510091e+01,40.186032,NaN,5903878.377583,373137000,0,0,112,121.962257,31.253132,31.256830,121.961302,2789.00,281.00,291,45,101,PAN FREEDOM         ,70,291.800000,45.100000,Bulk Carrier,92071,174977
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,37110,9235,Cargo_x37110_y9235.tif,Cargo_x37110_y9235.tif,Cargo_x37110_y9235_vv.tif,Cargo_x37110_y9235_vh.tif,Cargo,37139,9233,37068,9240,37252,9377,36968,9093,274,1.219824e+02,3.125371e+01,1.006985e+02,8.436932e+01,40.289006,NaN,5911384.764979,477222900,0,0,105,121.981400,31.249598,31.253079,121.980449,2789.00,280.00,295,46,110,SHANDONG DING SHENG,70,295.000000,46.060000,Bulk Carrier,94710,179959
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,37824,9166,Cargo_x37824_y9166.tif,Cargo_x37824_y9166.tif,Cargo_x37824_y9166_vv.tif,Cargo_x37824_y9166_vh.tif,Cargo,37837,9165,37810,9167,37878,9220,37770,9112,99,1.220107e+02,3.124920e+01,9.610237e+01,8.576361e+01,40.437502,NaN,5922481.163740,354358000,0,0,115,122.008446,31.244997,31.248697,122.008185,2795.00,282.00,138,22,78,COSCO KIKU,71,138.030000,22.400000,Container Ship,8917,9290
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,38319,9125,Cargo_x38319_y9125.tif,Cargo_x38319_y9125.tif,Cargo_x38319_y9125_vv.tif,Cargo_x38319_y9125_vh.tif,Cargo,38337,9123,38295,9127,38403,9209,38235,9041,159,1.220300e+02,3.124690e+01,1.003845e+02,8.455967e+01,40.539707,NaN,5930174.045233,414116000,0,0,116,122.027969,31.242477,31.246114,122.028033,2812.00,283.00,196,20,120,YONG XING 5,70,195.760000,32.000000,Bulk Carrier,32363,52803
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,38788,9071,Cargo_x38788_y9071.tif,Cargo_x38788_y9071.tif,Cargo_x38788_y9071_vv.tif,Cargo_x38788_y9071_vh.tif,Cargo,38828,9069,38742,9076,38960,9243,38616,8899,321,1.220487e+02,3.124285e+01,9.760768e+01,8.534665e+01,40.636575,NaN,5937462.856184,416482000,0,0,117,122.047363,31.238316,31.242192,122.046612,2789.00,282.00,335,46,760,EVER LOGIC          ,74,334.980000,45.800000,Container Ship,98882,104366
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,39257,9031,Cargo_x39257_y9031.tif,Cargo_x39257_y9031.tif,Cargo_x39257_y9031_vv.tif,Cargo_x39257_y9031_vh.tif,Cargo,39284,9029,39215,9035,39395,9169,39119,8893,260,1.220670e+02,3.124054e+01,9.873480e+01,8.503026e+01,40.733413,NaN,5944751.667134,371062000,0,0,122,122.065819,31.235958,31.239997,122.064916,2800.00,282.00,278,40,140,COSCO TIANJIN,70,278.900000,40.000000,Container Ship,66380,67209
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36447,7962,Tanker_x36447_y7962.tif,Tanker_x36447_y7962.tif,Tanker_x36447_y7962_vv.tif,Tanker_x36447_y7962_vh.tif,Tanker,36456,7961,36434,7964,36491,8006,36403,7918,90,1.219906e+02,3.109230e+01,1.076245e+02,8.223483e+01,40.150505,NaN,5901080.966130,413259000,0,0,73,121.990913,31.092873,31.090801,121.991349,1143.00,113.00,92,15,54,NING HUA 420,80,92.520000,15.000000,Chemical Tanker,2834,3560
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36560,7948,Cargo_x36560_y7948.tif,Cargo_x36560_y7948.tif,Cargo_x36560_y7948_vv.tif,Cargo_x36560_y7948_vh.tif,Cargo,36571,7947,36551,7949,36600,7988,36520,7908,76,1.219952e+02,3.109121e+01,1.009632e+02,8.428941e+01,40.174598,NaN,5902837.118875,412448540,0,128,73,121.992813,31.091692,31.089351,121.994022,1162.00,511.00,85,12,53,JIN GUAN 3,70,85.000000,13.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36969,7936,Cargo_x36969_y7936.tif,Cargo_x36969_y7936.tif,Cargo_x36969_y7936_vv.tif,Cargo_x36969_y7936_vh.tif,Cargo,36983,7934,36952,7939,37031,7998,36907,7874,131,1.220108e+02,3.109208e+01,1.117754e+02,8.083765e+01,40.261720,NaN,5909193.459342,477193400,0,0,82,122.008774,31.088747,31.091256,122.008098,2893.00,290.00,141,23,64,SUNNY CALLA,70,141.030000,22.500000,Container Ship,9551,11775
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,37426,7881,Cargo_x37426_y7881.tif,Cargo_x37426_y7881.tif,Cargo_x37426_y7881_vv.tif,Cargo_x37426_y7881_vh.tif,Cargo,37437,7880,37416,7882,37468,7923,37384,7839,80,1.220292e+02,3.108788e+01,1.003766e+02,8.455967e+01,40.358098,NaN,5916295.776195,312464000,0,0,99,122.027702,31.084000,31.087001,122.028141,2900.00,259.00,105,16,65,HUI FENG 9,70,105.500000,16.800000,General Cargo,4355,6830
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,37988,7809,Cargo_x37988_y7809.tif,Cargo_x37988_y7809.tif,Cargo_x37988_y7809_vv.tif,Cargo_x37988_y7809_vh.tif,Cargo,38000,7809,37971,7812,38046,7867,37930,7751,111,1.220518e+02,3.108212e+01,1.019817e+02,8.409386e+01,40.474178,NaN,5925029.916396,477219400,0,0,108,122.049835,31.078213,31.081658,122.049175,2841.00,285.00,144,22,66,SINOTRANS TIANJIN,70,143.900000,22.600000,Container Ship,9930,12975
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,39389,7626,Cargo_x39389_y7626.tif,Cargo_x39389_y7626.tif,Cargo_x39389_y7626_vv.tif,Cargo_x39389_y7626_vh.tif,Cargo,39405,7626,39374,7628,39451,7688,39327,7564,113,1.221081e+02,3.106735e+01,9.409648e+01,8.630861e+01,40.763554,NaN,5946803.102199,412364940,0,128,68,122.105415,31.064762,31.066810,122.105454,2859.00,511.00,130,22,67,HAOHANGXING,70,130.000000,22.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,39605,7588,Cargo_x39605_y7588.tif,Cargo_x39605_y7588.tif,Cargo_x39605_y7588_vv.tif,Cargo_x39605_y7588_vh.tif,Cargo,39611,7587,39590,7590,39647,7630,39563,7546,85,1.221170e+02,3.106386e+01,1.091641e+02,8.186990e+01,40.808189,NaN,5950159.995942,413354000,0,129,79,122.114548,31.060717,31.063134,122.114178,2886.00,286.00,98,16,60,CHANG HAI,70,98.500000,16.800000,General Cargo,4061,4944
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,40333,7516,Tanker_x40333_y7516.tif,Tanker_x40333_y7516.tif,Tanker_x40333_y7516_vv.tif,Tanker_x40333_y7516_vh.tif,Tanker,40345,7516,40319,7518,40385,7568,40281,7464,95,1.221457e+02,3.105904e+01,9.668586e+01,8.560129e+01,40.958506,NaN,5961473.971148,413375480,0,0,85,122.144402,31.055500,31.058293,122.143593,2840.00,285.00,115,18,68,YOU SHEN 6,82,115.190000,18.020000,Oil/Chemical Tanker,5205,8246
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,42368,7404,Cargo_x42368_y7404.tif,Cargo_x42368_y7404.tif,Cargo_x42368_y7404_vv.tif,Cargo_x42368_y7404_vh.tif,Cargo,42385,7403,42350,7405,42438,7474,42298,7334,126,1.222227e+02,3.105643e+01,9.275550e+01,8.672951e+01,41.368152,NaN,5993100.261733,374039000,0,0,65,122.221107,31.053579,31.055865,122.220238,2770.00,288.00,138,21,54,MV BRATTINGSBORG,79,138.500000,21.190000,Cargo/Containership,9627,12767
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,42212,7313,Pilot Vessel_x42212_y7313.tif,Pilot Vessel_x42212_y7313.tif,Pilot Vessel_x42212_y7313_vv.tif,Pilot Vessel_x42212_y7313_vh.tif,Pilot Vessel,42223,7313,42195,7314,42268,7369,42156,7257,98,1.222194e+02,3.104431e+01,8.803657e+01,8.795459e+01,41.337099,NaN,5990675.838474,412373450,0,0,25,122.216293,31.044622,31.043952,122.216434,1219.00,85.00,120,19,50,PILOT VESSEL 2,50,120.000000,19.000000,Pilot Vessel,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,42078,6750,Cargo_x42078_y6750.tif,Cargo_x42078_y6750.tif,Cargo_x42078_y6750_vv.tif,Cargo_x42078_y6750_vh.tif,Cargo,42083,6745,42074,6753,42096,6768,42060,6732,116,1.222289e+02,3.097387e+01,1.541563e+02,4.836646e+01,41.311401,NaN,5988593.321060,413002000,0,0,70,122.226479,30.971523,30.972898,122.226109,3192.00, 6.00,96,19,0,JIA AN 11,70,96.000000,19.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,42318,6027,Cargo_x42318_y6027.tif,Cargo_x42318_y6027.tif,Cargo_x42318_y6027_vv.tif,Cargo_x42318_y6027_vh.tif,Cargo,42319,6024,42319,6030,42330,6039,42306,6015,84,1.222561e+02,3.088569e+01,1.699509e+02,0,41.360906,NaN,5992323.202996,413361930,0,-128,69,122.253403,30.884300,30.884822,122.253242,3413.00, 0.00,97,16,58,ZHONG JIN 8,70,97.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,40881,5631,Cargo_x40881_y5631.tif,Cargo_x40881_y5631.tif,Cargo_x40881_y5631_vv.tif,Cargo_x40881_y5631_vh.tif,Cargo,40874,5627,40886,5634,40905,5655,40857,5607,106,1.222141e+02,3.082873e+01,1.932450e+02,-5.974356e+01,41.074004,NaN,5969990.534903,413359870,0,128,92,122.211174,30.826031,30.829168,122.211362,2113.00,511.00,110,16,400,WU JIA ZUI 57,70,110.000000,16.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36951,3851,Other Type_x36951_y3851.tif,Other Type_x36951_y3851.tif,Other Type_x36951_y3851_vv.tif,Other Type_x36951_y3851_vh.tif,Other Type,36959,3850,36943,3853,36983,3883,36919,3819,71,1.221155e+02,3.058619e+01,1.157592e+02,7.938034e+01,40.266349,NaN,5908913.718197,168168168,0,0,55,122.112732,30.586670,30.585389,122.112711,1204.00,511.00,0,0,0,MAOMINGPILOT,0,30.000000,12.000000,Unspecified,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36111,3810,Other Type_x36111_y3810.tif,Other Type_x36111_y3810.tif,Other Type_x36111_y3810_vv.tif,Other Type_x36111_y3810_vh.tif,Other Type,36102,3810,36120,3811,36147,3846,36075,3774,66,1.220853e+02,3.057628e+01,2.476817e+02,-8.682017e+01,40.087605,NaN,5895859.131420,413439930,0,-128,1,122.085999,30.576599,30.576551,122.085986,853.00, 0.00,80,17,0,ZHENG HE 588,0,81.000000,17.000000,Unspecified,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36078,3840,Other Type_x36078_y3840.tif,Other Type_x36078_y3840.tif,Other Type_x36078_y3840_vv.tif,Other Type_x36078_y3840_vh.tif,Other Type,36076,3839,36081,3841,36088,3850,36068,3830,32,1.220833e+02,3.057980e+01,2.027012e+02,-6.819859e+01,40.080518,NaN,5895346.272653,961118000,0,128,0,122.082764,30.580730,30.580718,122.082779, 0.00,511.00,0,0,0,A,0,NaN,NaN,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,36307,3853,Fishing_x36307_y3853.tif,Fishing_x36307_y3853.tif,Fishing_x36307_y3853_vv.tif,Fishing_x36307_y3853_vh.tif,Fishing,36307,3851,36307,3855,36315,3861,36299,3845,56,1.220915e+02,3.058273e+01,1.698270e+02,0,40.129243,NaN,5898905.201668,600013271,0,128,0,122.090935,30.583857,30.583856,122.090935,3600.00,511.00,71,14,0,HUA XING 68,30,71.000000,14.000000,Fishing,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,40375,8851,Cargo_x40375_y8851.tif,Cargo_x40375_y8851.tif,Cargo_x40375_y8851_vv.tif,Cargo_x40375_y8851_vh.tif,Cargo,40389,8849,40361,8855,40431,8907,40319,8795,130,1.221129e+02,3.122454e+01,1.199574e+02,7.790524e+01,40.964428,NaN,5962126.700487,412330740,0,0,92,122.110786,31.221243,31.223552,122.110459,3024.00,299.00,163,26,105,LI FA 2,75,163.000000,25.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,40806,8736,Cargo_x40806_y8736.tif,Cargo_x40806_y8736.tif,Cargo_x40806_y8736_vv.tif,Cargo_x40806_y8736_vh.tif,Cargo,40819,8734,40792,8740,40860,8790,40752,8682,126,1.221317e+02,3.121271e+01,1.214107e+02,7.747119e+01,41.052668,NaN,5968824.946798,413919000,0,0,92,122.129692,31.209455,31.211649,122.129313,3063.00,304.00,158,23,91,DONG HAO 9,70,158.000000,23.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,41344,8593,Cargo_x41344_y8593.tif,Cargo_x41344_y8593.tif,Cargo_x41344_y8593_vv.tif,Cargo_x41344_y8593_vh.tif,Cargo,41354,8592,41328,8597,41396,8645,41292,8541,115,1.221550e+02,3.119797e+01,1.173548e+02,7.911447e+01,41.160694,NaN,5977186.098805,413373490,0,0,90,122.153091,31.194691,31.197128,122.152379,3039.00,305.00,153,22,83,PU WANG HAI,70,153.000000,22.400000,Bulk Carrier,11098,17851
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,41618,8530,Cargo_x41618_y8530.tif,Cargo_x41618_y8530.tif,Cargo_x41618_y8530_vv.tif,Cargo_x41618_y8530_vh.tif,Cargo,41638,8526,41601,8534,41692,8604,41544,8456,171,1.221666e+02,3.119168e+01,1.206380e+02,7.779953e+01,41.215690,NaN,5981444.380682,413376760,0,0,92,122.165092,31.188101,31.190562,122.164265,3069.00,305.00,190,32,106,CHANGHANGXUHAI,70,190.000000,32.000000,Cargo,NaN,NaN
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,41896,8501,Cargo_x41896_y8501.tif,Cargo_x41896_y8501.tif,Cargo_x41896_y8501_vv.tif,Cargo_x41896_y8501_vh.tif,Cargo,41910,8498,41880,8504,41956,8561,41836,8441,134,1.221774e+02,3.118963e+01,1.184470e+02,7.869007e+01,41.271417,NaN,5985764.827258,372430000,0,0,149,122.177254,31.184000,31.188122,122.175884,3050.00,306.00,171,27,95,CALA PINGUINO,79,NaN,NaN,Unspecified,NaN,NaN
